"","MSSubClass","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LandSlope","Neighborhood","Condition2","OverallQual","OverallCond","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","MiscVal","SaleType","SaleCondition","SalePrice","TotalSF","HouseAge","Remodeled","NewHouse","GarageAge","SoldInSummer"
"1669","1StNew",70,8294,"Pave",4,"Lvl","AllPub",3,"NAmes","Norm",4,5,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,1,0,1,0,858,858,"GasA",3,"Y",5,872,0,0,872,0,0,1,0,3,1,3,5,8,0,"None","Bad",1,4,480,3,3,3,0,0,0,0,0,0,0,"Old","Old",123000,1730,36,0,0,33,1
"1670","1StNew",0,7340,"Pave",3,"Lvl","AllPub",3,"NAmes","Norm",4,6,"CompShg","Bad","Bad","None",0,3,3,"Other",3,3,1,5,322,1,0,536,858,"GasA",3,"Y",5,858,0,0,858,0,0,1,0,2,1,3,4,8,0,"None","Bad",1,1,684,3,3,3,0,0,0,0,0,0,0,"Old","Old",110000,1716,36,0,0,28,1
"1671","1StNew",0,17199,"Pave",4,"Lvl","AllPub",3,"NAmes","Norm",4,7,"CompShg","Bad","Bad","None",0,3,4,"Other",3,3,1,5,314,1,0,600,914,"GasA",5,"Y",5,914,0,0,914,0,0,1,0,2,1,3,4,8,0,"None","Bad",1,1,270,2,3,3,140,0,0,0,0,0,0,"Old","Old",128000,1828,46,0,0,46,1
"1672","1StNew",60,9000,"Pave",4,"Lvl","AllPub",3,"NAmes","Norm",4,6,"CompShg","Bad","Bad","None",0,3,3,"PC",3,3,1,5,616,1,0,248,864,"GasA",3,"Y",5,864,0,0,864,0,0,1,0,3,1,3,5,8,0,"None","Bad",1,2,528,3,3,3,0,0,0,0,0,0,0,"Old","Old",120500,1728,36,0,0,33,1
"1673","PUDNew",34,4058,"Pave",4,"Lvl","AllPub",3,"NAmes","Norm",7,5,"CompShg","Bad","Bad","BrkFace",182,3,3,"PC",4,3,3,6,584,2,139,0,723,"GasA",5,"Y",5,767,0,0,767,1,0,1,0,1,1,3,4,8,0,"None","Good",3,1,367,3,3,3,120,40,0,0,0,0,0,"Old","Old",133000,1490,9,0,0,9,1
"1674","PUDNew",33,4113,"Pave",3,"Lvl","AllPub",3,"NAmes","Norm",6,5,"CompShg","Bad","Bad","None",0,4,3,"PC",4,3,2,1,0,1,0,1337,1337,"GasA",5,"Y",5,1337,0,0,1337,0,0,2,0,2,1,4,5,8,1,"TA","Good",3,2,511,3,3,3,136,68,0,0,0,0,0,"Old","Old",155000,2674,6,0,0,6,1
"1675","PUDNew",26,10943,"Pave",2,"Lvl","AllPub",3,"NAmes","Norm",6,5,"CompShg","Bad","Bad","None",0,4,3,"PC",4,3,1,6,930,1,0,475,1405,"GasA",5,"Y",5,1337,0,0,1337,1,0,2,0,2,1,4,5,8,1,"TA","Good",3,2,522,3,3,3,0,68,0,0,0,0,0,"Old","Old",177000,2742,10,1,0,10,0
"1676","PUD",21,2205,"Pave",4,"Lvl","AllPub",3,"BrDale","Norm",6,6,"CompShg","Bad","Bad","BrkFace",567,3,3,"Other",3,3,1,5,312,1,0,213,525,"GasA",3,"Y",5,525,567,0,1092,0,0,1,1,3,1,3,6,8,0,"None","Bad",1,1,264,3,3,3,144,0,0,0,0,0,0,"Old","Old",113500,1617,34,0,0,34,0
"1677","PUD",21,1890,"Pave",4,"Lvl","AllPub",3,"BrDale","Norm",6,5,"CompShg","Bad","Bad","BrkFace",285,3,3,"Other",3,3,1,4,356,1,0,316,672,"GasA",3,"Y",5,672,546,0,1218,0,0,1,1,3,1,3,7,8,0,"None","Bad",1,1,264,3,3,3,144,28,0,0,0,0,0,"Old","Old",113000,1890,34,0,0,34,1
"1678","PUD",21,2058,"Pave",4,"Lvl","AllPub",3,"BrDale","Norm",6,5,"CompShg","Bad","Bad","BrkFace",265,3,3,"Other",3,3,1,1,0,1,0,672,672,"GasA",5,"Y",5,672,546,0,1218,0,0,1,1,4,1,5,7,8,0,"None","Bad",1,1,264,3,3,3,0,28,0,0,0,0,0,"Old","Old",113700,1890,34,0,0,34,0
"1679","PUD",24,2016,"Pave",4,"Lvl","AllPub",3,"BrDale","Norm",5,5,"CompShg","Bad","Bad","BrkFace",304,3,3,"Other",3,3,1,1,0,1,0,630,630,"GasA",3,"Y",5,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,"None","Bad",1,2,440,3,3,3,0,0,0,0,0,0,0,"Old","Old",106000,1932,37,0,0,37,0
"1680","PUD",24,1920,"Pave",4,"Lvl","AllPub",3,"BrDale","Norm",5,5,"CompShg","Bad","Bad","BrkFace",376,3,3,"Other",3,3,1,5,471,1,0,294,765,"GasA",5,"Y",5,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,"None","Bad",1,2,440,3,3,3,240,36,0,0,0,0,0,"Old","Old",122500,2130,36,0,0,36,0
"1681","PUDNew",0,4928,"Pave",3,"Lvl","AllPub",3,"NPkVill","Norm",6,5,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,1,5,120,1,0,958,1078,"GasA",3,"Y",5,958,0,0,958,0,0,2,0,2,1,3,5,8,1,"TA","Good",2,2,440,3,3,3,0,205,0,0,0,0,0,"Old","Old",128000,2036,31,0,0,30,0
"1682","PUD",24,2308,"Pave",4,"Lvl","AllPub",3,"NPkVill","Norm",6,6,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,1,5,556,1,0,248,804,"GasA",3,"Y",5,804,744,0,1548,1,0,2,1,3,1,4,7,8,1,"TA","Bad",1,2,440,3,3,3,48,0,0,0,0,0,0,"Old","Old",155000,2352,31,0,0,31,1
"1683","PUDNew",24,2304,"Pave",4,"Lvl","AllPub",3,"NPkVill","Norm",7,7,"CompShg","Bad","Bad","None",0,3,3,"Other",4,3,1,6,632,1,6,423,1061,"GasA",3,"Y",5,1055,0,0,1055,0,0,2,0,2,1,3,4,8,0,"None","Good",1,1,319,3,3,3,108,32,0,0,0,0,0,"Old","Old",142500,2116,29,0,0,29,0
"1684","1StNew",65,7150,"Pave",4,"Lvl","AllPub",3,"NAmes","Norm",5,6,"CompShg","Bad","Bad","BrkFace",52,3,3,"Other",3,3,1,4,725,1,0,263,988,"GasA",3,"Y",5,988,0,0,988,1,0,1,0,3,1,3,5,8,0,"None","Bad",1,1,360,3,3,3,0,0,0,0,0,0,0,"Old","Old",129250,1976,41,0,0,33,0
"1685","1StNew",96,12469,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Good","Stone",378,5,3,"PC",5,3,4,6,1151,1,0,639,1790,"GasA",5,"Y",5,1816,0,0,1816,1,0,2,0,3,1,5,7,8,1,"Gd","Good",3,3,730,3,3,3,186,36,0,0,0,0,0,"New","New",356000,3606,1,1,0,1,0
"1686","1StNew",90,11694,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Bad","BrkFace",452,5,3,"PC",5,3,3,6,48,1,0,1774,1822,"GasA",5,"Y",5,1828,0,0,1828,0,0,2,0,3,1,4,9,8,1,"Gd","Good",1,3,774,3,3,3,0,108,0,0,260,0,0,"New","New",314813,3650,0,0,1,1,1
"1687","1StNew",93,12030,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",254,5,3,"PC",5,3,1,1,0,1,0,1694,1694,"GasA",5,"Y",5,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,"None","Good",3,3,818,3,3,3,168,228,0,0,0,0,0,"New","New",318000,3388,0,0,1,1,0
"1688","1StNew",91,11825,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Bad","Stone",302,4,3,"PC",5,3,2,1,0,1,0,1694,1694,"GasA",5,"Y",5,1694,0,0,1694,0,0,2,0,3,1,4,7,8,1,"Gd","Good",2,3,856,3,3,3,0,112,0,0,0,0,0,"New","New",322400,3388,1,1,0,1,1
"1689","1StNew",93,12085,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",328,4,3,"PC",5,3,1,6,1004,1,0,730,1734,"GasA",5,"Y",5,1734,0,0,1734,1,0,2,0,3,1,5,7,8,1,"Gd","Good",2,3,928,3,3,3,0,0,0,0,0,0,0,"New","New",318000,3468,0,0,1,1,0
"1690","1StNew",110,14333,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,4,6,1518,1,0,590,2108,"GasA",5,"Y",5,2122,0,0,2122,1,0,2,1,2,1,4,7,8,1,"Ex","Good",3,3,938,3,3,3,130,142,0,0,0,0,0,"New","New",345474,4230,0,0,1,1,0
"1691","1StNew",107,14450,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Bad","BrkFace",315,5,3,"PC",5,3,4,1,0,1,0,2121,2121,"GasA",5,"Y",5,2121,0,0,2121,0,0,2,1,3,1,5,8,8,1,"Ex","Good",3,3,732,3,3,3,124,98,0,0,142,0,0,"New","New",415298,4242,1,1,0,1,1
"1692","2StNew",107,13641,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Bad","BrkFace",456,5,3,"PC",5,3,4,6,1304,1,0,630,1934,"GasA",5,"Y",5,1943,713,0,2656,1,0,2,1,3,1,5,8,8,1,"Gd","Good",2,3,1040,3,3,3,268,58,0,0,0,0,0,"New","New",492000,4590,0,0,1,1,0
"1693","2StNew",110,13440,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",190,4,3,"PC",5,3,1,1,0,1,0,1108,1108,"GasA",5,"Y",5,1148,1402,0,2550,0,0,2,1,4,1,5,11,8,1,"Gd","Good",3,3,670,3,3,3,120,39,0,0,0,0,0,"New","New",338931,3658,1,1,0,1,0
"1694","1StNew",105,15431,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",10,5,"CompShg","Good","Good","BrkFace",400,5,3,"PC",5,3,4,6,1430,1,0,564,1994,"GasA",5,"Y",5,2046,0,0,2046,1,0,2,1,2,1,5,7,8,2,"Gd","Good",3,3,878,3,3,3,188,65,0,0,175,0,0,"Old","Old",450000,4040,2,1,0,2,0
"1695","2StNew",109,14154,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Good","BrkFace",350,4,3,"PC",5,4,1,1,0,1,0,1063,1063,"GasA",5,"Y",5,1071,1101,0,2172,0,0,2,1,3,1,4,9,8,1,"Gd","Good",2,3,947,3,3,3,192,62,0,0,0,0,0,"New","New",280000,3235,1,0,0,1,0
"1696","1StNew",107,13891,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Good","Stone",456,5,3,"PC",5,3,4,6,1812,1,0,740,2552,"GasA",5,"Y",5,2552,0,0,2552,1,0,2,0,3,1,5,8,8,2,"Ex","Good",3,3,932,3,3,3,130,28,0,0,0,0,0,"New","New",479069,5104,0,0,1,1,0
"1697","1StNew",110,14226,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",375,4,3,"PC",4,3,3,1,0,1,0,1935,1935,"GasA",4,"Y",5,1973,0,0,1973,0,0,2,0,3,1,4,9,8,1,"Gd","Good",3,3,895,3,3,3,315,45,0,0,0,0,0,"New","New",395000,3908,1,0,0,1,1
"1698","2StNew",105,13693,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Good","BrkFace",772,5,3,"PC",4,3,3,1,0,1,0,2153,2153,"GasA",5,"Y",5,2069,574,0,2643,0,0,2,1,3,1,5,9,8,1,"Gd","Good",3,3,694,3,3,3,414,84,0,0,0,0,0,"Old","Old",380000,4796,1,0,0,1,0
"1699","1StNew",98,11428,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",248,4,3,"PC",4,3,1,1,0,1,0,1626,1626,"GasA",5,"Y",5,1634,0,0,1634,0,0,2,0,3,1,4,7,8,1,"Gd","Good",2,3,866,3,3,3,0,44,0,0,0,0,0,"Old","Old",250000,3260,1,0,0,1,1
"1700","1StNew",110,14977,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",304,4,3,"PC",5,3,4,6,1350,1,0,626,1976,"GasA",5,"Y",5,1976,0,0,1976,1,0,2,0,2,1,4,7,8,1,"Ex","Good",2,3,908,3,3,3,250,63,0,0,0,0,0,"New","New",440000,3952,1,1,0,1,1
"1701","2StNew",118,13654,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","BrkFace",365,4,3,"PC",5,3,4,1,0,1,0,1704,1704,"GasA",5,"Y",5,1722,1036,0,2758,0,0,2,1,4,1,5,9,8,1,"Ex","Good",3,3,814,3,3,3,282,55,0,0,0,0,0,"Old","Old",418000,4462,2,1,0,2,1
"1702","1StNew",59,17169,"Pave",2,"Lvl","AllPub",3,"NridgHt","Norm",10,5,"CompShg","Good","Bad","BrkFace",970,5,3,"PC",5,3,3,6,1684,1,0,636,2320,"GasA",5,"Y",5,2290,0,0,2290,2,0,2,1,2,1,5,7,8,1,"Gd","Good",3,3,1174,3,3,3,192,30,0,0,0,0,0,"New","New",500067,4610,0,0,1,1,0
"1703","2StNew",134,16659,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,1582,1582,"GasA",5,"Y",5,1582,570,0,2152,0,0,2,1,3,1,4,7,8,1,"Gd","Bad",1,2,728,3,3,3,0,368,0,0,0,0,0,"New","New",260116,3734,0,1,1,1,1
"1704","2StNew",76,9591,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",344,4,3,"PC",5,3,3,1,0,1,0,1143,1143,"GasA",5,"Y",5,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,"Gd","Good",2,3,852,3,3,3,192,151,0,0,0,0,0,"Old","Old",317000,3616,3,1,0,3,0
"1705","2StNew",82,9709,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",120,5,3,"PC",5,3,4,6,778,1,0,140,918,"GasA",5,"Y",5,958,1142,0,2100,1,0,2,1,3,1,5,8,8,2,"Gd","Good",3,3,786,3,3,3,172,104,0,0,0,0,0,"New","New",319500,3018,0,0,1,1,0
"1706","2StNew",86,10562,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",300,4,3,"PC",5,3,1,6,1288,1,0,294,1582,"GasA",5,"Y",5,1610,551,0,2161,1,0,1,1,3,1,5,8,8,1,"Gd","Good",3,3,789,3,3,3,178,120,0,0,0,0,0,"New","New",325624,3743,0,0,1,1,0
"1707","1StNew",94,13615,"Pave",3,"HLS","AllPub",2,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","Stone",510,5,3,"PC",5,3,4,1,0,1,0,1802,1802,"GasA",5,"Y",5,1802,0,0,1802,0,0,2,1,3,1,5,7,8,1,"Gd","Good",3,3,843,3,3,3,158,105,0,0,0,0,0,"Old","Old",372000,3604,1,0,0,1,1
"1708","2StNew",99,13069,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",502,4,3,"PC",4,3,3,1,0,1,0,1706,1706,"GasA",5,"Y",5,1718,1238,0,2956,0,0,2,1,5,1,5,11,8,1,"Ex","Good",2,3,916,3,3,3,194,50,0,0,0,0,0,"Old","Old",342000,4662,3,0,0,3,0
"1709","2StNew",99,12099,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",388,4,3,"PC",5,3,3,6,970,1,0,166,1136,"GasA",5,"Y",5,1136,1332,0,2468,1,0,2,1,4,1,4,10,8,1,"Gd","Good",3,3,872,3,3,3,184,154,0,0,0,0,0,"Old","Old",354000,3604,3,0,0,3,1
"1710","2StNew",110,14277,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",280,4,3,"PC",5,3,2,6,938,1,0,379,1317,"GasA",5,"Y",5,1217,1168,0,2385,1,0,2,1,3,1,4,7,8,1,"Gd","Good",3,3,818,3,3,3,192,228,0,0,0,0,0,"Old","Old",350000,3702,4,0,0,4,0
"1711","2StNew",93,11999,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",340,4,3,"PC",4,3,1,1,0,1,0,1181,1181,"GasA",5,"Y",5,1234,1140,0,2374,0,0,2,1,4,1,5,10,8,1,"Gd","Good",3,3,656,3,3,3,104,100,0,0,0,0,0,"Old","Old",285000,3555,4,1,0,4,1
"1712","2StNew",0,12568,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",246,4,3,"PC",5,3,3,6,669,1,0,226,895,"GasA",5,"Y",5,895,923,0,1818,1,0,2,1,3,1,5,8,8,1,"Gd","Good",3,3,774,3,3,3,196,104,0,0,0,0,0,"New","New",281500,2713,0,0,1,1,0
"1713","1StNew",70,9926,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Good","BrkFace",210,4,3,"PC",4,3,2,6,1178,1,0,436,1614,"GasA",5,"Y",5,1614,0,0,1614,1,0,2,0,3,1,4,7,8,0,"None","Good",2,3,878,3,3,3,100,38,0,0,0,0,0,"Old","Old",245700,3228,2,1,0,2,1
"1714","1StNew",71,9254,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",210,4,3,"PC",4,3,1,6,119,1,0,1602,1721,"GasA",5,"Y",5,1721,0,0,1721,1,0,2,0,3,1,4,7,8,0,"None","Good",2,2,554,3,3,3,168,27,0,0,0,0,0,"Old","Old",232698,3442,2,0,0,2,0
"1715","2StNew",92,10732,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,1298,1298,"GasA",5,"Y",5,1298,530,0,1828,0,0,2,1,3,1,4,7,8,0,"None","Good",2,3,876,3,3,3,0,40,0,0,0,0,0,"New","New",250000,3126,1,1,0,1,0
"1716","PUDNew",61,7577,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",6,5,"CompShg","Good","Good","Stone",256,4,3,"PC",4,3,3,5,20,1,0,1342,1362,"GasA",5,"Y",5,1362,0,0,1362,0,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,460,3,3,3,192,28,0,0,0,0,0,"Old","Old",194700,2724,2,1,0,2,1
"1717","PUDNew",34,3901,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",6,5,"CompShg","Good","Good","Stone",182,4,3,"PC",4,3,3,5,866,1,0,436,1302,"GasA",5,"Y",5,1302,0,0,1302,1,0,1,1,1,1,4,5,8,1,"Gd","Good",2,2,631,3,3,3,110,50,0,0,0,0,0,"New","New",204000,2604,2,1,0,2,0
"1718","PUDNew",34,3903,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",6,5,"CompShg","Good","Good","Stone",182,4,3,"PC",4,3,3,5,1030,1,0,272,1302,"GasA",5,"Y",5,1302,0,0,1302,1,0,1,1,1,1,4,5,8,1,"Gd","Good",2,2,631,3,3,3,110,50,0,0,0,0,0,"Old","Old",200000,2604,2,1,0,2,1
"1719","PUDNew",41,6289,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",6,5,"CompShg","Good","Good","Stone",256,4,3,"PC",4,3,3,5,762,1,0,600,1362,"GasA",5,"Y",5,1362,0,0,1362,1,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,460,3,3,3,192,28,0,0,0,0,0,"Old","Old",207000,2724,2,1,0,2,1
"1720","PUDNew",34,4590,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",108,4,3,"PC",4,4,2,6,24,1,0,1530,1554,"GasA",5,"Y",5,1554,0,0,1554,0,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,627,3,3,3,156,73,0,0,0,0,0,"Old","Old",209500,3108,1,0,0,1,0
"1721","PUDNew",34,4590,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",108,4,3,"PC",4,4,2,6,24,1,0,1530,1554,"GasA",5,"Y",5,1554,0,0,1554,0,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,627,3,3,3,156,73,0,0,0,0,0,"Old","Old",209500,3108,1,0,0,1,1
"1722","PUDNew",44,6442,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","Stone",178,4,3,"PC",4,4,2,6,24,1,0,1346,1370,"GasA",5,"Y",5,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,484,3,3,3,120,49,0,0,0,0,0,"Old","Old",202500,2740,1,0,0,1,0
"1723","PUDNew",48,7841,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","BrkFace",394,5,3,"PC",5,3,1,6,848,1,0,729,1577,"GasA",5,"Y",5,1577,0,0,1577,1,0,2,0,2,1,5,6,8,1,"Gd","Good",2,2,564,3,3,3,203,39,0,0,0,0,0,"Old","Old",280000,3154,2,0,0,2,1
"1724","PUDNew",60,7313,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","BrkFace",246,5,3,"PC",5,3,1,6,1153,1,0,408,1561,"GasA",5,"Y",5,1561,0,0,1561,1,0,2,0,2,1,5,6,8,1,"Gd","Good",3,2,556,3,3,3,203,47,0,0,0,0,0,"Old","Old",277500,3122,2,0,0,2,0
"1725","PUDNew",68,7820,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","BrkFace",362,5,3,"PC",5,3,1,1,0,1,0,1869,1869,"GasA",5,"Y",5,1869,0,0,1869,0,0,2,0,2,1,5,6,8,1,"Gd","Good",2,2,617,3,3,3,210,54,0,0,0,0,0,"New","New",318061,3738,0,0,1,1,0
"1726","PUDNew",48,6240,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Bad","Bad","BrkFace",176,4,3,"PC",4,3,1,6,24,1,0,1300,1324,"GasA",5,"Y",5,1324,0,0,1324,0,0,2,0,2,1,4,6,8,1,"Gd","Good",3,2,550,3,3,3,0,38,0,0,0,0,0,"New","New",221370,2648,1,0,0,1,0
"1727","PUDNew",48,3242,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Bad","Stone",235,4,3,"PC",4,3,1,6,1000,1,0,405,1405,"GasA",5,"Y",5,1405,0,0,1405,1,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,478,3,3,3,136,36,0,0,0,0,0,"Old","Old",200000,2810,4,0,0,4,0
"1728","2StNew",59,15810,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"Other",4,3,1,1,0,1,0,768,768,"GasA",5,"Y",5,768,728,0,1496,0,0,3,0,3,1,4,7,8,0,"None","Good",1,2,572,3,3,3,100,0,0,0,0,0,0,"New","New",181755,2264,0,0,1,1,1
"1729","2StNew",65,10237,"Pave",4,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,768,768,"GasA",5,"Y",5,768,768,0,1536,0,0,2,1,3,1,4,6,8,1,"Gd","Good",3,2,400,3,3,3,100,38,0,0,0,0,0,"Old","Old",176000,2304,2,1,0,2,1
"1730","2StNew",65,10237,"Pave",4,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,783,783,"GasA",5,"Y",5,783,701,0,1484,0,0,2,1,3,1,4,8,8,1,"Gd","Good",3,2,393,3,3,3,0,72,0,0,0,0,0,"New","New",178900,2267,2,1,0,2,1
"1731","2StNew",58,13204,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","Stone",44,3,3,"PC",4,3,1,1,0,1,0,608,608,"GasA",5,"Y",5,608,850,0,1458,0,0,2,0,3,1,4,6,8,0,"None","Good",3,2,454,3,3,3,100,33,0,0,0,0,0,"New","New",168165,2066,1,1,0,1,1
"1732","2StNew",62,8857,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,738,738,"GasA",5,"Y",5,738,757,0,1495,0,0,2,1,3,1,4,7,8,1,"Gd","Good",2,2,440,3,3,3,100,30,0,0,0,0,0,"New","New",171925,2233,1,0,0,1,0
"1733","2StNew",63,9729,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,698,698,"GasA",5,"Y",5,698,1048,0,1746,1,0,2,1,3,1,4,6,8,1,"Gd","Good",1,3,350,3,3,3,0,34,0,0,0,0,0,"New","New",198444,2444,1,1,0,1,1
"1734","1StNew",88,12216,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,3,3,"PC",4,3,3,6,918,1,0,408,1326,"GasA",5,"Y",5,1326,0,0,1326,1,0,2,0,3,1,4,6,8,0,"None","Good",3,2,388,3,3,3,120,23,0,0,0,0,2000,"Old","Old",203000,2652,2,0,0,2,1
"1735","2StNew",65,9018,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,3,1,0,1,0,728,728,"GasA",5,"Y",5,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,"Gd","Good",3,2,400,3,3,3,100,24,0,0,0,0,0,"New","New",179540,2184,0,0,1,1,1
"1736","1StNew",73,8993,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,3,1,0,1,0,1302,1302,"GasA",5,"Y",5,1302,0,0,1302,0,0,2,0,3,1,4,6,8,0,"None","Good",3,2,436,3,3,3,0,22,0,0,0,0,0,"New","New",176485,2604,0,0,1,1,0
"1737","1StNew",73,8899,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,3,6,24,1,0,1316,1340,"GasA",5,"Y",5,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,"None","Good",3,2,396,3,3,3,100,30,0,0,0,0,0,"New","New",181134,2680,0,0,1,1,0
